Time Series Search Export,Search term,Search filters,,Last update of Consumer prices data,Downloaded at,Source,Source URL,Download URL,About Consumer prices
,,FREQ:Frequency,M:Monthly,2026-03-26,2026-04-22 09:11 CEST,BIS,https://data.bis.org/topics/CPI/data?data_view=table&filter=UNIT_MEASURE%3D771%255EYEAR%3D2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2025%257C2022%257C2021%257C2020%257C2024%257C2023%255EFREQ%3DM,https://data.bis.org/topics/CPI/data?data_view=table&filter=UNIT_MEASURE%3D771%255EYEAR%3D2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2025%257C2022%257C2021%257C2020%257C2024%257C2023%255EFREQ%3DM&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/CPI
,,UNIT_MEASURE:Unit of measure,"771:Year-on-year changes, in per cent",,,,,,
,,YEAR:Year,"2010:,2011:,2012:,2013:,2014:,2015:,2016:,2017:,2018:,2019:,2025:,2022:,2021:,2020:,2024:,2023:",,,,,,
,,TOPIC:Topic,CPI:Consumer prices,,,,,,

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,UNIT_MEASURE:Unit of measure,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-01-31,F:Free,,A:Normal value,2.657985
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-02-29,F:Free,,A:Normal value,2.731718
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-03-31,F:Free,,A:Normal value,2.674358
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-04-30,F:Free,,A:Normal value,2.586567
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-05-31,F:Free,,A:Normal value,2.429868
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-06-30,F:Free,,A:Normal value,2.367543
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-07-31,F:Free,,A:Normal value,2.412672
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-08-31,F:Free,,A:Normal value,2.617527
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-09-30,F:Free,,A:Normal value,2.608876
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-10-31,F:Free,,A:Normal value,2.485759
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-11-30,F:Free,,A:Normal value,2.204284
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-12-31,F:Free,,A:Normal value,2.217409
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-01-31,F:Free,,A:Normal value,1.986066
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-02-28,F:Free,,A:Normal value,1.852043
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-03-31,F:Free,,A:Normal value,1.736466
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-04-30,F:Free,,A:Normal value,1.169174
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-05-31,F:Free,,A:Normal value,1.425372
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-06-30,F:Free,,A:Normal value,1.609781
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-07-31,F:Free,,A:Normal value,1.608112
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-08-31,F:Free,,A:Normal value,1.336598
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-09-30,F:Free,,A:Normal value,1.094003
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-10-31,F:Free,,A:Normal value,0.737746
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-11-30,F:Free,,A:Normal value,0.850547
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-12-31,F:Free,,A:Normal value,0.847543
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-01-31,F:Free,,A:Normal value,0.764682
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-02-28,F:Free,,A:Normal value,0.711093
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-03-31,F:Free,,A:Normal value,0.471888
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-04-30,F:Free,,A:Normal value,0.713496
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-05-31,F:Free,,A:Normal value,0.491869
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-06-30,F:Free,,A:Normal value,0.491327
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-07-31,F:Free,,A:Normal value,0.372984
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-08-31,F:Free,,A:Normal value,0.362465
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-09-30,F:Free,,A:Normal value,0.320641
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-10-31,F:Free,,A:Normal value,0.38122
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-11-30,F:Free,,A:Normal value,0.281124
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-12-31,F:Free,,A:Normal value,-0.170085
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-01-31,F:Free,,A:Normal value,-0.596985
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-02-28,F:Free,,A:Normal value,-0.292516
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-03-31,F:Free,,A:Normal value,-0.069951
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-04-30,F:Free,,A:Normal value,0.209539
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-05-31,F:Free,,A:Normal value,0.599341
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-06-30,F:Free,,A:Normal value,0.498902
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-07-31,F:Free,,A:Normal value,0.542332
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-08-31,F:Free,,A:Normal value,0.441413
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-09-30,F:Free,,A:Normal value,0.19976
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-10-31,F:Free,,A:Normal value,0.389766
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-11-30,F:Free,,A:Normal value,0.130156
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-12-31,F:Free,,A:Normal value,0.250551
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-01-31,F:Free,,A:Normal value,0.325733
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-02-29,F:Free,,A:Normal value,-0.121396
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-03-31,F:Free,,A:Normal value,-0.04
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-04-30,F:Free,,A:Normal value,-0.258887
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-05-31,F:Free,,A:Normal value,-0.119154
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-06-30,F:Free,,A:Normal value,0.049643
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-07-31,F:Free,,A:Normal value,0.169813
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-08-31,F:Free,,A:Normal value,0.219736
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-09-30,F:Free,,A:Normal value,0.398724
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-10-31,F:Free,,A:Normal value,0.507715
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-11-30,F:Free,,A:Normal value,0.589941
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-12-31,F:Free,,A:Normal value,1.09967
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-01-31,F:Free,,A:Normal value,1.724838
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-02-28,F:Free,,A:Normal value,1.954826
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-03-31,F:Free,,A:Normal value,1.530612
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-04-30,F:Free,,A:Normal value,1.896775
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-05-31,F:Free,,A:Normal value,1.381847
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-06-30,F:Free,,A:Normal value,1.29999
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-07-31,F:Free,,A:Normal value,1.336258
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-08-31,F:Free,,A:Normal value,1.544748
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-09-30,F:Free,,A:Normal value,1.558777
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-10-31,F:Free,,A:Normal value,1.366878
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-11-30,F:Free,,A:Normal value,1.530815
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-12-31,F:Free,,A:Normal value,1.344804
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-01-31,F:Free,,A:Normal value,1.296629
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-02-28,F:Free,,A:Normal value,1.112656
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-03-31,F:Free,,A:Normal value,1.399153
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-04-30,F:Free,,A:Normal value,1.22465
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-05-31,F:Free,,A:Normal value,1.951363
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-06-30,F:Free,,A:Normal value,1.969044
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-07-31,F:Free,,A:Normal value,2.19445
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-08-31,F:Free,,A:Normal value,2.080675
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-09-30,F:Free,,A:Normal value,2.082315
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-10-31,F:Free,,A:Normal value,2.286496
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-11-30,F:Free,,A:Normal value,1.918935
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-12-31,F:Free,,A:Normal value,1.5221
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-01-31,F:Free,,A:Normal value,1.388342
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-02-28,F:Free,,A:Normal value,1.493417
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-03-31,F:Free,,A:Normal value,1.399281
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-04-30,F:Free,,A:Normal value,1.722803
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-05-31,F:Free,,A:Normal value,1.221506
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-06-30,F:Free,,A:Normal value,1.268133
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-07-31,F:Free,,A:Normal value,1.020703
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-08-31,F:Free,,A:Normal value,1.009518
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-09-30,F:Free,,A:Normal value,0.833174
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-10-31,F:Free,,A:Normal value,0.726022
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-11-30,F:Free,,A:Normal value,0.960615
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-12-31,F:Free,,A:Normal value,1.326285
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-01-31,F:Free,,A:Normal value,1.359619
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-02-29,F:Free,,A:Normal value,1.219748
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-03-31,F:Free,,A:Normal value,0.747484
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-04-30,F:Free,,A:Normal value,0.313987
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-05-31,F:Free,,A:Normal value,0.085519
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-06-30,F:Free,,A:Normal value,0.265629
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-07-31,F:Free,,A:Normal value,0.390811
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-08-31,F:Free,,A:Normal value,-0.171331
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-09-30,F:Free,,A:Normal value,-0.31342
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-10-31,F:Free,,A:Normal value,-0.275038
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-11-30,F:Free,,A:Normal value,-0.285442
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-12-31,F:Free,,A:Normal value,-0.265579
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-01-31,F:Free,,A:Normal value,0.910223
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-02-28,F:Free,,A:Normal value,0.937261
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-03-31,F:Free,,A:Normal value,1.331685
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-04-30,F:Free,,A:Normal value,1.621929
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-05-31,F:Free,,A:Normal value,1.98424
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-06-30,F:Free,,A:Normal value,1.901788
